date,province,cum_no,daily_no,cum_no_perc_pop,daily_no_perc_pop
2020-12-02,NC,23253,40,1.84,0.003
2020-12-03,NC,23308,55,1.844,0.004
2020-12-04,NC,23377,69,1.85,0.005
2020-12-05,NC,23414,37,1.853,0.003
2020-12-06,NC,23450,36,1.855,0.003
2020-12-07,NC,23462,12,1.856,0.001
2020-12-08,NC,23488,26,1.858,0.002
2020-12-09,NC,23517,29,1.861,0.002
2020-12-10,NC,23576,59,1.865,0.005
2020-12-11,NC,23636,60,1.87,0.005
2020-12-12,NC,23693,57,1.875,0.005
2020-12-13,NC,23732,39,1.878,0.003
2020-12-14,NC,23759,27,1.88,0.002
2020-12-15,NC,23795,36,1.883,0.003
2020-12-16,NC,23850,55,1.887,0.004
2020-12-17,NC,23934,84,1.894,0.007
2020-12-18,NC,24000,66,1.899,0.005
2020-12-19,NC,24105,105,1.907,0.008
2020-12-20,NC,24164,59,1.912,0.005
2020-12-21,NC,24250,86,1.919,0.007
2020-12-22,NC,24300,50,1.923,0.004
2020-12-23,NC,24396,96,1.93,0.008
2020-12-24,NC,24554,158,1.943,0.013
2020-12-25,NC,24681,127,1.953,0.01
2020-12-26,NC,24791,110,1.962,0.009
2020-12-27,NC,24870,79,1.968,0.006
2020-12-28,NC,24920,50,1.972,0.004
2020-12-29,NC,24974,54,1.976,0.004
2020-12-30,NC,25164,190,1.991,0.015
2020-12-31,NC,25314,150,2.003,0.012
2021-01-01,NC,25576,262,2.024,0.021
2021-01-02,NC,25750,174,2.037,0.014
2021-01-03,NC,25913,163,2.05,0.013
2021-01-04,NC,26019,106,2.059,0.008
2021-01-05,NC,26095,76,2.065,0.006
2021-01-06,NC,26353,258,2.085,0.02
2021-01-07,NC,26701,348,2.113,0.028
2021-01-08,NC,27059,358,2.141,0.028
2021-01-09,NC,27383,324,2.167,0.026
2021-01-10,NC,27648,265,2.188,0.021
2021-01-11,NC,27973,325,2.213,0.026
2020-03-05,NW,0,0,0.0,0.0
2020-03-07,NW,0,0,0.0,0.0
2020-03-08,NW,0,0,0.0,0.0
2020-03-09,NW,0,0,0.0,0.0
2020-03-11,NW,0,0,0.0,0.0
2020-03-12,NW,0,0,0.0,0.0
2020-03-13,NW,0,0,0.0,0.0
2020-03-14,NW,0,0,0.0,0.0
2020-03-15,NW,0,0,0.0,0.0
2020-03-16,NW,0,0,0.0,0.0
2020-03-17,NW,0,0,0.0,0.0
2020-03-18,NW,0,0,0.0,0.0
2020-03-19,NW,0,0,0.0,0.0
2020-03-20,NW,0,0,0.0,0.0
2020-03-21,NW,0,0,0.0,0.0
2020-03-22,NW,0,0,0.0,0.0
2020-03-23,NW,4,4,0.0,0.0
2020-03-24,NW,5,1,0.0,0.0
2020-03-25,NW,5,0,0.0,0.0
2020-03-26,NW,5,0,0.0,0.0
2020-03-28,NW,6,1,0.0,0.0
2020-03-29,NW,6,0,0.0,0.0
2020-03-30,NW,8,2,0.0,0.0
2020-03-31,NW,8,0,0.0,0.0
2020-04-01,NW,9,1,0.0,0.0
2020-04-02,NW,9,0,0.0,0.0
2020-04-03,NW,9,0,0.0,0.0
2020-04-04,NW,11,2,0.0,0.0
2020-04-05,NW,11,0,0.0,0.0
2020-04-06,NW,11,0,0.0,0.0
2020-04-08,NW,15,4,0.0,0.0
2020-04-09,NW,15,0,0.0,0.0
2020-04-10,NW,18,3,0.0,0.0
2020-04-11,NW,19,1,0.0,0.0
2020-04-12,NW,19,0,0.0,0.0
2020-04-13,NW,22,3,0.001,0.0
2020-04-14,NW,22,0,0.001,0.0
2020-04-15,NW,23,1,0.001,0.0
2020-04-16,NW,24,1,0.001,0.0
2020-04-17,NW,24,0,0.001,0.0
2020-04-18,NW,24,0,0.001,0.0
2020-04-19,NW,24,0,0.001,0.0
2020-04-20,NW,25,1,0.001,0.0
2020-04-21,NW,24,-1,0.001,-0.0
2020-04-22,NW,24,0,0.001,0.0
2020-04-23,NW,25,1,0.001,0.0
2020-04-24,NW,25,0,0.001,0.0
2020-04-25,NW,28,3,0.001,0.0
2020-04-26,NW,28,0,0.001,0.0
2020-04-27,NW,31,3,0.001,0.0
2020-04-28,NW,29,-2,0.001,-0.0
2020-04-29,NW,29,0,0.001,0.0
2020-04-30,NW,31,2,0.001,0.0
2020-05-01,NW,35,4,0.001,0.0
2020-05-02,NW,35,0,0.001,0.0
2020-05-03,NW,36,1,0.001,0.0
2020-05-04,NW,35,-1,0.001,-0.0
2020-05-05,NW,35,0,0.001,0.0
2020-05-06,NW,37,2,0.001,0.0
2020-05-07,NW,40,3,0.001,0.0
2020-05-08,NW,42,2,0.001,0.0
2020-05-09,NW,41,-1,0.001,-0.0
2020-05-10,NW,45,4,0.001,0.0
2020-05-11,NW,50,5,0.001,0.0
2020-05-12,NW,51,1,0.001,0.0
2020-05-13,NW,52,1,0.001,0.0
2020-05-14,NW,58,6,0.001,0.0
2020-05-15,NW,63,5,0.002,0.0
2020-05-16,NW,64,1,0.002,0.0
2020-05-17,NW,70,6,0.002,0.0
2020-05-18,NW,72,2,0.002,0.0
2020-05-19,NW,72,0,0.002,0.0
2020-05-20,NW,72,0,0.002,0.0
2020-05-21,NW,77,5,0.002,0.0
2020-05-22,NW,80,3,0.002,0.0
2020-05-23,NW,81,1,0.002,0.0
2020-05-24,NW,94,13,0.002,0.0
2020-05-25,NW,109,15,0.003,0.0
2020-05-26,NW,115,6,0.003,0.0
2020-05-27,NW,128,13,0.003,0.0
2020-05-28,NW,134,6,0.003,0.0
2020-05-29,NW,143,9,0.004,0.0
2020-05-30,NW,162,19,0.004,0.0
2020-05-31,NW,175,13,0.004,0.0
2020-06-01,NW,187,12,0.005,0.0
2020-06-02,NW,271,84,0.007,0.002
2020-06-03,NW,314,43,0.008,0.001
2020-06-04,NW,364,50,0.009,0.001
2020-06-05,NW,409,45,0.01,0.001
2020-06-06,NW,468,59,0.011,0.001
2020-06-07,NW,523,55,0.013,0.001
2020-06-08,NW,580,57,0.014,0.001
2020-06-09,NW,604,24,0.015,0.001
2020-06-10,NW,657,53,0.016,0.001
2020-06-11,NW,757,100,0.019,0.002
2020-06-12,NW,865,108,0.021,0.003
2020-06-13,NW,977,112,0.024,0.003
2020-06-14,NW,1097,120,0.027,0.003
2020-06-15,NW,1177,80,0.029,0.002
2020-06-16,NW,1281,104,0.031,0.003
2020-06-17,NW,1402,121,0.034,0.003
2020-06-18,NW,1606,204,0.039,0.005
2020-06-19,NW,1758,152,0.043,0.004
2020-06-20,NW,1957,199,0.048,0.005
2020-06-21,NW,2148,191,0.053,0.005
2020-06-22,NW,2315,167,0.057,0.004
2020-06-23,NW,2454,139,0.06,0.003
2020-06-24,NW,2618,164,0.064,0.004
2020-06-25,NW,2965,347,0.073,0.009
2020-06-26,NW,3218,253,0.079,0.006
2020-06-27,NW,3454,236,0.085,0.006
2020-06-28,NW,3647,193,0.09,0.005
2020-06-29,NW,3931,284,0.097,0.007
2020-06-30,NW,4187,256,0.103,0.006
2020-07-01,NW,4393,206,0.108,0.005
2020-07-02,NW,4788,395,0.118,0.01
2020-07-03,NW,5168,380,0.127,0.009
2020-07-04,NW,5644,476,0.139,0.012
2020-07-05,NW,6063,419,0.149,0.01
2020-07-06,NW,6410,347,0.157,0.009
2020-07-07,NW,6842,432,0.168,0.011
2020-07-08,NW,7147,305,0.176,0.007
2020-07-09,NW,7870,723,0.193,0.018
2020-07-10,NW,8676,806,0.213,0.02
2020-07-11,NW,9418,742,0.231,0.018
2020-07-12,NW,9924,506,0.244,0.012
2020-07-13,NW,10525,601,0.258,0.015
2020-07-14,NW,10784,259,0.265,0.006
2020-07-15,NW,11225,441,0.276,0.011
2020-07-16,NW,11891,666,0.292,0.016
2020-07-17,NW,12722,831,0.312,0.02
2020-07-18,NW,13400,678,0.329,0.017
2020-07-19,NW,14006,606,0.344,0.015
2020-07-20,NW,14337,331,0.352,0.008
2020-07-21,NW,14634,297,0.359,0.007
2020-07-22,NW,15073,439,0.37,0.011
2020-07-23,NW,15901,828,0.39,0.02
2020-07-24,NW,16548,647,0.406,0.016
2020-07-25,NW,16942,394,0.416,0.01
2020-07-26,NW,17338,396,0.426,0.01
2020-07-27,NW,17604,266,0.432,0.007
2020-07-28,NW,17791,187,0.437,0.005
2020-07-29,NW,18231,440,0.448,0.011
2020-07-30,NW,18811,580,0.462,0.014
2020-07-31,NW,19325,514,0.475,0.013
2020-08-01,NW,19714,389,0.484,0.01
2020-08-02,NW,19961,247,0.49,0.006
2020-08-03,NW,20149,188,0.495,0.005
2020-08-04,NW,20270,121,0.498,0.003
2020-08-05,NW,20686,416,0.508,0.01
2020-08-06,NW,21044,358,0.517,0.009
2020-08-07,NW,21315,271,0.523,0.007
2020-08-08,NW,21642,327,0.531,0.008
2020-08-09,NW,21837,195,0.536,0.005
2020-08-10,NW,21933,96,0.539,0.002
2020-08-11,NW,22031,98,0.541,0.002
2020-08-12,NW,22205,174,0.545,0.004
2020-08-13,NW,22483,278,0.552,0.007
2020-08-14,NW,22816,333,0.56,0.008
2020-08-15,NW,23093,277,0.567,0.007
2020-08-16,NW,23250,157,0.571,0.004
2020-08-17,NW,23305,55,0.572,0.001
2020-08-18,NW,23445,140,0.576,0.003
2020-08-19,NW,23641,196,0.581,0.005
2020-08-20,NW,23868,227,0.586,0.006
2020-08-21,NW,24003,135,0.589,0.003
2020-08-22,NW,24185,182,0.594,0.004
2020-08-23,NW,24301,116,0.597,0.003
2020-08-24,NW,24371,70,0.598,0.002
2020-08-25,NW,24445,74,0.6,0.002
2020-08-26,NW,24646,201,0.605,0.005
2020-08-27,NW,24805,159,0.609,0.004
2020-08-28,NW,24922,117,0.612,0.003
2020-08-29,NW,25086,164,0.616,0.004
2020-08-30,NW,25240,154,0.62,0.004
2020-08-31,NW,25348,108,0.622,0.003
2020-09-01,NW,25390,42,0.624,0.001
2020-09-02,NW,25604,214,0.629,0.005
2020-09-03,NW,25816,212,0.634,0.005
2020-09-04,NW,25965,149,0.638,0.004
2020-09-05,NW,26092,127,0.641,0.003
2020-09-06,NW,26245,153,0.644,0.004
2020-09-07,NW,26294,49,0.646,0.001
2020-09-08,NW,26399,105,0.648,0.003
2020-09-09,NW,26580,181,0.653,0.004
2020-09-10,NW,26767,187,0.657,0.005
2020-09-11,NW,26935,168,0.661,0.004
2020-09-12,NW,27094,159,0.665,0.004
2020-09-13,NW,27219,125,0.668,0.003
2020-09-14,NW,27262,43,0.669,0.001
2020-09-15,NW,27321,59,0.671,0.001
2020-09-16,NW,27527,206,0.676,0.005
2020-09-17,NW,27721,194,0.681,0.005
2020-09-18,NW,27856,135,0.684,0.003
2020-09-19,NW,28025,169,0.688,0.004
2020-09-20,NW,28171,146,0.692,0.004
2020-09-21,NW,28187,16,0.692,0.0
2020-09-22,NW,28331,144,0.696,0.004
2020-09-23,NW,28528,197,0.701,0.005
2020-09-24,NW,28688,160,0.704,0.004
2020-09-25,NW,28809,121,0.707,0.003
2020-09-26,NW,28891,82,0.709,0.002
2020-09-27,NW,29012,121,0.712,0.003
2020-09-28,NW,29078,66,0.714,0.002
2020-09-29,NW,29160,82,0.716,0.002
2020-09-30,NW,29318,158,0.72,0.004
2020-10-01,NW,29463,145,0.724,0.004
2020-10-02,NW,29630,167,0.728,0.004
2020-10-03,NW,29834,204,0.733,0.005
2020-10-04,NW,29927,93,0.735,0.002
2020-10-05,NW,29979,52,0.736,0.001
2020-10-06,NW,30103,124,0.739,0.003
2020-10-07,NW,30288,185,0.744,0.005
2020-10-08,NW,30408,120,0.747,0.003
2020-10-09,NW,30522,114,0.75,0.003
2020-10-10,NW,30715,193,0.754,0.005
2020-10-11,NW,30814,99,0.757,0.002
2020-10-12,NW,30897,83,0.759,0.002
2020-10-13,NW,31013,116,0.762,0.003
2020-10-14,NW,31165,152,0.765,0.004
2020-10-15,NW,31356,191,0.77,0.005
2020-10-16,NW,31516,160,0.774,0.004
2020-10-17,NW,31689,173,0.778,0.004
2020-10-18,NW,31783,94,0.78,0.002
2020-10-19,NW,31864,81,0.782,0.002
2020-10-20,NW,32006,142,0.786,0.003
2020-10-21,NW,32202,196,0.791,0.005
2020-10-22,NW,32415,213,0.796,0.005
2020-10-23,NW,32547,132,0.799,0.003
2020-10-24,NW,32670,123,0.802,0.003
2020-10-25,NW,32738,68,0.804,0.002
2020-10-26,NW,32759,21,0.804,0.001
2020-10-27,NW,32804,45,0.806,0.001
2020-10-28,NW,32956,152,0.809,0.004
2020-10-29,NW,33097,141,0.813,0.003
2020-10-30,NW,33256,159,0.817,0.004
2020-10-31,NW,33326,70,0.818,0.002
2020-11-01,NW,33451,125,0.821,0.003
2020-11-02,NW,33503,52,0.823,0.001
2020-11-03,NW,33562,59,0.824,0.001
2020-11-04,NW,33629,67,0.826,0.002
2020-11-05,NW,33692,63,0.827,0.002
2020-11-06,NW,33778,86,0.829,0.002
2020-11-07,NW,33820,42,0.831,0.001
2020-11-08,NW,33855,35,0.831,0.001
2020-11-09,NW,33908,53,0.833,0.001
2020-11-10,NW,33948,40,0.834,0.001
2020-11-11,NW,34033,85,0.836,0.002
2020-11-12,NW,34131,98,0.838,0.002
2020-11-13,NW,34208,77,0.84,0.002
2020-11-14,NW,34266,58,0.841,0.001
2020-11-15,NW,34317,51,0.843,0.001
2020-11-16,NW,34334,17,0.843,0.0
2020-11-17,NW,34371,37,0.844,0.001
2020-11-18,NW,34431,60,0.846,0.001
2020-11-19,NW,34482,51,0.847,0.001
2020-11-20,NW,34527,45,0.848,0.001
2020-11-21,NW,34570,43,0.849,0.001
2020-11-22,NW,34597,27,0.85,0.001
2020-11-23,NW,34600,3,0.85,0.0
2020-11-24,NW,34640,40,0.851,0.001
2020-11-25,NW,34690,50,0.852,0.001
2020-11-26,NW,34721,31,0.853,0.001
2020-11-27,NW,34772,51,0.854,0.001
2020-11-28,NW,34793,21,0.854,0.001
2020-11-29,NW,34819,26,0.855,0.001
2020-11-30,NW,34831,12,0.855,0.0
2020-12-01,NW,34871,40,0.856,0.001
2020-12-02,NW,34898,27,0.857,0.001
2020-12-03,NW,34955,57,0.858,0.001
2020-12-04,NW,35009,54,0.86,0.001
2020-12-05,NW,35060,51,0.861,0.001
2020-12-06,NW,35093,33,0.862,0.001
2020-12-07,NW,35104,11,0.862,0.0
2020-12-08,NW,35145,41,0.863,0.001
2020-12-09,NW,35223,78,0.865,0.002
2020-12-10,NW,35328,105,0.868,0.003
2020-12-11,NW,35465,137,0.871,0.003
2020-12-12,NW,35589,124,0.874,0.003
2020-12-13,NW,35703,114,0.877,0.003
2020-12-14,NW,35729,26,0.877,0.001
2020-12-15,NW,35881,152,0.881,0.004
2020-12-16,NW,36063,182,0.886,0.004
2020-12-17,NW,36187,124,0.889,0.003
2020-12-18,NW,36305,118,0.892,0.003
2020-12-19,NW,36532,227,0.897,0.006
2020-12-20,NW,36678,146,0.901,0.004
2020-12-21,NW,36801,123,0.904,0.003
2020-12-22,NW,37090,289,0.911,0.007
2020-12-23,NW,37491,401,0.921,0.01
2020-12-24,NW,37878,387,0.93,0.01
2020-12-25,NW,38241,363,0.939,0.009
2020-12-26,NW,38404,163,0.943,0.004
2020-12-27,NW,38540,136,0.946,0.003
2020-12-28,NW,38673,133,0.95,0.003
2020-12-29,NW,38957,284,0.957,0.007
2020-12-30,NW,39531,574,0.971,0.014
2020-12-31,NW,40185,654,0.987,0.016
2021-01-01,NW,40793,608,1.002,0.015
2021-01-02,NW,41123,330,1.01,0.008
2021-01-03,NW,41459,336,1.018,0.008
2021-01-04,NW,41735,276,1.025,0.007
2021-01-05,NW,42244,509,1.037,0.012
2021-01-06,NW,43159,915,1.06,0.022
2021-01-07,NW,44255,1096,1.087,0.027
2021-01-08,NW,45075,820,1.107,0.02
2021-01-09,NW,45879,804,1.127,0.02
2021-01-10,NW,46451,572,1.141,0.014
2021-01-11,NW,47021,570,1.155,0.014
2020-03-05,WC,0,0,0.0,0.0
2020-03-07,WC,0,0,0.0,0.0
2020-03-08,WC,0,0,0.0,0.0
2020-03-09,WC,0,0,0.0,0.0
2020-03-11,WC,1,1,0.0,0.0
2020-03-12,WC,1,0,0.0,0.0
2020-03-13,WC,3,2,0.0,0.0
2020-03-14,WC,9,6,0.0,0.0
2020-03-15,WC,14,5,0.0,0.0
2020-03-16,WC,16,2,0.0,0.0
2020-03-17,WC,21,5,0.0,0.0
2020-03-18,WC,31,10,0.0,0.0
2020-03-19,WC,46,15,0.001,0.0
2020-03-20,WC,57,11,0.001,0.0
2020-03-21,WC,75,18,0.001,0.0
2020-03-22,WC,89,14,0.001,0.0
2020-03-23,WC,100,11,0.001,0.0
2020-03-24,WC,113,13,0.002,0.0
2020-03-25,WC,183,70,0.003,0.001
2020-03-26,WC,229,46,0.003,0.001
2020-03-28,WC,271,42,0.004,0.001
2020-03-29,WC,310,39,0.005,0.001
2020-03-30,WC,324,14,0.005,0.0
2020-03-31,WC,325,1,0.005,0.0
2020-04-01,WC,326,1,0.005,0.0
2020-04-02,WC,353,27,0.005,0.0
2020-04-03,WC,374,21,0.005,0.0
2020-04-04,WC,433,59,0.006,0.001
2020-04-05,WC,454,21,0.007,0.0
2020-04-06,WC,462,8,0.007,0.0
2020-04-08,WC,495,33,0.007,0.0
2020-04-09,WC,515,20,0.008,0.0
2020-04-10,WC,541,26,0.008,0.0
2020-04-11,WC,546,5,0.008,0.0
2020-04-12,WC,587,41,0.009,0.001
2020-04-13,WC,617,30,0.009,0.0
2020-04-14,WC,643,26,0.009,0.0
2020-04-15,WC,657,14,0.01,0.0
2020-04-16,WC,675,18,0.01,0.0
2020-04-17,WC,717,42,0.01,0.001
2020-04-18,WC,836,119,0.012,0.002
2020-04-19,WC,868,32,0.013,0.0
2020-04-20,WC,940,72,0.014,0.001
2020-04-21,WC,1010,70,0.015,0.001
2020-04-22,WC,1079,69,0.016,0.001
2020-04-23,WC,1279,200,0.019,0.003
2020-04-24,WC,1413,134,0.021,0.002
2020-04-25,WC,1514,101,0.022,0.001
2020-04-26,WC,1608,94,0.023,0.001
2020-04-27,WC,1737,129,0.025,0.002
2020-04-28,WC,1870,133,0.027,0.002
2020-04-29,WC,2135,265,0.031,0.004
2020-04-30,WC,2342,207,0.034,0.003
2020-05-01,WC,2507,165,0.037,0.002
2020-05-02,WC,2700,193,0.039,0.003
2020-05-03,WC,3044,344,0.044,0.005
2020-05-04,WC,3362,318,0.049,0.005
2020-05-05,WC,3609,247,0.053,0.004
2020-05-06,WC,3760,151,0.055,0.002
2020-05-07,WC,3994,234,0.058,0.003
2020-05-08,WC,4497,503,0.066,0.007
2020-05-09,WC,4809,312,0.07,0.005
2020-05-10,WC,5168,359,0.076,0.005
2020-05-11,WC,5621,453,0.082,0.007
2020-05-12,WC,6105,484,0.089,0.007
2020-05-13,WC,6713,608,0.098,0.009
2020-05-14,WC,7235,522,0.106,0.008
2020-05-15,WC,7798,563,0.114,0.008
2020-05-16,WC,8404,606,0.123,0.009
2020-05-17,WC,9294,890,0.136,0.013
2020-05-18,WC,10035,741,0.147,0.011
2020-05-19,WC,10639,604,0.155,0.009
2020-05-20,WC,11262,623,0.165,0.009
2020-05-21,WC,12153,891,0.178,0.013
2020-05-22,WC,12888,735,0.188,0.011
2020-05-23,WC,13826,938,0.202,0.014
2020-05-24,WC,14740,914,0.215,0.013
2020-05-25,WC,15396,656,0.225,0.01
2020-05-26,WC,15829,433,0.231,0.006
2020-05-27,WC,16893,1064,0.247,0.016
2020-05-28,WC,17754,861,0.259,0.013
2020-05-29,WC,18906,1152,0.276,0.017
2020-05-30,WC,20160,1254,0.295,0.018
2020-05-31,WC,21382,1222,0.312,0.018
2020-06-01,WC,22567,1185,0.33,0.017
2020-06-02,WC,23583,1016,0.345,0.015
2020-06-03,WC,24657,1074,0.36,0.016
2020-06-04,WC,27006,2349,0.395,0.034
2020-06-05,WC,28807,1801,0.421,0.026
2020-06-06,WC,30379,1572,0.444,0.023
2020-06-07,WC,31824,1445,0.465,0.021
2020-06-08,WC,33568,1744,0.49,0.025
2020-06-09,WC,34819,1251,0.509,0.018
2020-06-10,WC,36021,1202,0.526,0.018
2020-06-11,WC,37422,1401,0.547,0.02
2020-06-12,WC,38926,1504,0.569,0.022
2020-06-13,WC,40605,1679,0.593,0.025
2020-06-14,WC,42539,1934,0.622,0.028
2020-06-15,WC,44143,1604,0.645,0.023
2020-06-16,WC,45357,1214,0.663,0.018
2020-06-17,WC,46555,1198,0.68,0.018
2020-06-18,WC,47522,967,0.694,0.014
2020-06-19,WC,48706,1184,0.712,0.017
2020-06-20,WC,50173,1467,0.733,0.021
2020-06-21,WC,51441,1268,0.752,0.019
2020-06-22,WC,52554,1113,0.768,0.016
2020-06-23,WC,53512,958,0.782,0.014
2020-06-24,WC,55162,1650,0.806,0.024
2020-06-25,WC,56780,1618,0.83,0.024
2020-06-26,WC,57941,1161,0.847,0.017
2020-06-27,WC,59315,1374,0.867,0.02
2020-06-28,WC,60445,1130,0.883,0.017
2020-06-29,WC,61375,930,0.897,0.014
2020-06-30,WC,62481,1106,0.913,0.016
2020-07-01,WC,64377,1896,0.941,0.028
2020-07-02,WC,65841,1464,0.962,0.021
2020-07-03,WC,66936,1095,0.978,0.016
2020-07-04,WC,68376,1440,0.999,0.021
2020-07-05,WC,69531,1155,1.016,0.017
2020-07-06,WC,70938,1407,1.036,0.021
2020-07-07,WC,72156,1218,1.054,0.018
2020-07-08,WC,73292,1136,1.071,0.017
2020-07-09,WC,74815,1523,1.093,0.022
2020-07-10,WC,76067,1252,1.111,0.018
2020-07-11,WC,77336,1269,1.13,0.019
2020-07-12,WC,78399,1063,1.145,0.016
2020-07-13,WC,79344,945,1.159,0.014
2020-07-14,WC,80199,855,1.172,0.012
2020-07-15,WC,81556,1357,1.192,0.02
2020-07-16,WC,82986,1430,1.212,0.021
2020-07-17,WC,84254,1268,1.231,0.019
2020-07-18,WC,85411,1157,1.248,0.017
2020-07-19,WC,85926,515,1.255,0.008
2020-07-20,WC,85772,-154,1.253,-0.002
2020-07-21,WC,86329,557,1.261,0.008
2020-07-22,WC,87847,1518,1.284,0.022
2020-07-23,WC,88928,1081,1.299,0.016
2020-07-24,WC,90011,1083,1.315,0.016
2020-07-25,WC,91033,1022,1.33,0.015
2020-07-26,WC,92079,1046,1.345,0.015
2020-07-27,WC,92600,521,1.353,0.008
2020-07-28,WC,92983,383,1.359,0.006
2020-07-29,WC,93737,754,1.37,0.011
2020-07-30,WC,94440,703,1.38,0.01
2020-07-31,WC,95223,783,1.391,0.011
2020-08-01,WC,96189,966,1.405,0.014
2020-08-02,WC,96838,649,1.415,0.009
2020-08-03,WC,97076,238,1.418,0.003
2020-08-04,WC,97261,185,1.421,0.003
2020-08-05,WC,98031,770,1.432,0.011
2020-08-06,WC,98599,568,1.441,0.008
2020-08-07,WC,99027,428,1.447,0.006
2020-08-08,WC,99588,561,1.455,0.008
2020-08-09,WC,99959,371,1.46,0.005
2020-08-10,WC,100213,254,1.464,0.004
2020-08-11,WC,100316,103,1.466,0.002
2020-08-12,WC,100536,220,1.469,0.003
2020-08-13,WC,100976,440,1.475,0.006
2020-08-14,WC,101570,594,1.484,0.009
2020-08-15,WC,101989,419,1.49,0.006
2020-08-16,WC,102449,460,1.497,0.007
2020-08-17,WC,102609,160,1.499,0.002
2020-08-18,WC,102739,130,1.501,0.002
2020-08-19,WC,103210,471,1.508,0.007
2020-08-20,WC,103616,406,1.514,0.006
2020-08-21,WC,103942,326,1.519,0.005
2020-08-22,WC,104285,343,1.524,0.005
2020-08-23,WC,104588,303,1.528,0.004
2020-08-24,WC,104667,79,1.529,0.001
2020-08-25,WC,104781,114,1.531,0.002
2020-08-26,WC,104997,216,1.534,0.003
2020-08-27,WC,105273,276,1.538,0.004
2020-08-28,WC,105507,234,1.542,0.003
2020-08-29,WC,105676,169,1.544,0.002
2020-08-30,WC,105908,232,1.547,0.003
2020-08-31,WC,106021,113,1.549,0.002
2020-09-01,WC,106114,93,1.55,0.001
2020-09-02,WC,106353,239,1.554,0.003
2020-09-03,WC,106582,229,1.557,0.003
2020-09-04,WC,106787,205,1.56,0.003
2020-09-05,WC,106982,195,1.563,0.003
2020-09-06,WC,107187,205,1.566,0.003
2020-09-07,WC,107244,57,1.567,0.001
2020-09-08,WC,107331,87,1.568,0.001
2020-09-09,WC,107624,293,1.572,0.004
2020-09-10,WC,107867,243,1.576,0.004
2020-09-11,WC,108048,181,1.579,0.003
2020-09-12,WC,108279,231,1.582,0.003
2020-09-13,WC,108431,152,1.584,0.002
2020-09-14,WC,108486,55,1.585,0.001
2020-09-15,WC,108538,52,1.586,0.001
2020-09-16,WC,108767,229,1.589,0.003
2020-09-17,WC,108995,228,1.592,0.003
2020-09-18,WC,109157,162,1.595,0.002
2020-09-19,WC,109358,201,1.598,0.003
2020-09-20,WC,109507,149,1.6,0.002
2020-09-21,WC,109526,19,1.6,0.0
2020-09-22,WC,109616,90,1.602,0.001
2020-09-23,WC,109830,214,1.605,0.003
2020-09-24,WC,110080,250,1.608,0.004
2020-09-25,WC,110224,144,1.61,0.002
2020-09-26,WC,110295,71,1.611,0.001
2020-09-27,WC,110430,135,1.613,0.002
2020-09-28,WC,110493,63,1.614,0.001
2020-09-29,WC,110541,48,1.615,0.001
2020-09-30,WC,110739,198,1.618,0.003
2020-10-01,WC,110888,149,1.62,0.002
2020-10-02,WC,111060,172,1.623,0.003
2020-10-03,WC,111253,193,1.625,0.003
2020-10-04,WC,111448,195,1.628,0.003
2020-10-05,WC,111517,69,1.629,0.001
2020-10-06,WC,111596,79,1.631,0.001
2020-10-07,WC,111826,230,1.634,0.003
2020-10-08,WC,112012,186,1.637,0.003
2020-10-09,WC,112264,252,1.64,0.004
2020-10-10,WC,112667,403,1.646,0.006
2020-10-11,WC,112938,271,1.65,0.004
2020-10-12,WC,113032,94,1.651,0.001
2020-10-13,WC,113099,67,1.652,0.001
2020-10-14,WC,113424,325,1.657,0.005
2020-10-15,WC,113628,204,1.66,0.003
2020-10-16,WC,113954,326,1.665,0.005
2020-10-17,WC,114181,227,1.668,0.003
2020-10-18,WC,114407,226,1.672,0.003
2020-10-19,WC,114534,127,1.673,0.002
2020-10-20,WC,114667,133,1.675,0.002
2020-10-21,WC,114964,297,1.68,0.004
2020-10-22,WC,115294,330,1.685,0.005
2020-10-23,WC,115538,244,1.688,0.004
2020-10-24,WC,115891,353,1.693,0.005
2020-10-25,WC,116150,259,1.697,0.004
2020-10-26,WC,116242,92,1.698,0.001
2020-10-27,WC,116318,76,1.699,0.001
2020-10-28,WC,116568,250,1.703,0.004
2020-10-29,WC,116852,284,1.707,0.004
2020-10-30,WC,117105,253,1.711,0.004
2020-10-31,WC,117326,221,1.714,0.003
2020-11-01,WC,117592,266,1.718,0.004
2020-11-02,WC,117648,56,1.719,0.001
2020-11-03,WC,117728,80,1.72,0.001
2020-11-04,WC,118009,281,1.724,0.004
2020-11-05,WC,118341,332,1.729,0.005
2020-11-06,WC,118634,293,1.733,0.004
2020-11-07,WC,119015,381,1.739,0.006
2020-11-08,WC,119242,227,1.742,0.003
2020-11-09,WC,119383,141,1.744,0.002
2020-11-10,WC,119522,139,1.746,0.002
2020-11-11,WC,119980,458,1.753,0.007
2020-11-12,WC,120432,452,1.76,0.007
2020-11-13,WC,120939,507,1.767,0.007
2020-11-14,WC,121327,388,1.773,0.006
2020-11-15,WC,121815,488,1.78,0.007
2020-11-16,WC,122107,292,1.784,0.004
2020-11-17,WC,122340,233,1.787,0.003
2020-11-18,WC,122828,488,1.795,0.007
2020-11-19,WC,123573,745,1.805,0.011
2020-11-20,WC,124142,569,1.814,0.008
2020-11-21,WC,124852,710,1.824,0.01
2020-11-22,WC,125449,597,1.833,0.009
2020-11-23,WC,125919,470,1.84,0.007
